id,date_observed,time_observed,latitude,longitude,common_name
779,15/06/2024,01:43:07,1.348977538,103.7606885,Red Junglefowl
780,18/06/2024,03:23:45,1.296257349,103.7710508,Red Junglefowl
781,18/06/2024,23:51:03,1.310048717,103.7932552,Red Junglefowl
782,18/06/2024,23:51:06,1.31183326,103.7919885,Red Junglefowl
783,01/05/2024,01:10:29,1.359199934,103.9451111,Red Junglefowl
784,19/06/2024,00:30:14,1.424297045,103.8385905,Red Junglefowl
785,19/06/2024,09:31:43,1.424297045,103.8385905,Red Junglefowl
786,19/06/2024,09:25:41,1.424297045,103.8385905,Red Junglefowl
787,20/06/2024,01:35:13,1.424297045,103.8385905,Red Junglefowl
788,27/06/2024,06:21:55,1.424297045,103.8385905,Red Junglefowl
789,28/06/2024,01:15:39,1.424297045,103.8385905,Red Junglefowl
790,29/06/2024,06:31:39,1.3103896,103.8162927,Red Junglefowl
791,29/06/2024,09:46:18,1.312426036,103.8150693,Red Junglefowl
792,29/06/2024,09:26:42,1.311939339,103.8151526,Red Junglefowl
793,30/06/2024,02:15:16,1.424721038,103.8412603,Red Junglefowl
794,01/07/2024,01:15:18,1.424297045,103.8385905,Red Junglefowl
795,01/07/2024,03:53:24,1.424297045,103.8385905,Red Junglefowl
796,03/07/2024,01:48:01,1.424297045,103.8385905,Red Junglefowl
797,02/07/2024,02:59:08,1.424297045,103.8385905,Red Junglefowl
798,02/07/2024,02:53:39,1.424297045,103.8385905,Red Junglefowl
799,05/07/2024,00:46:26,1.424297045,103.8385905,Red Junglefowl
800,05/07/2024,22:13:19,1.413406593,103.8332127,Red Junglefowl
801,05/07/2024,06:02:08,1.424297045,103.8385905,Red Junglefowl
802,06/07/2024,01:05:51,1.3845515,103.7737353,Red Junglefowl
803,06/07/2024,01:16:16,1.384959857,103.7740707,Red Junglefowl
804,06/07/2024,01:15:11,1.377133434,103.7763824,Red Junglefowl
805,06/07/2024,01:04:24,1.384876398,103.7740878,Red Junglefowl
806,06/07/2024,01:28:57,1.377133434,103.7763824,Red Junglefowl
807,06/07/2024,01:14:18,1.385095269,103.7733994,Red Junglefowl
808,06/07/2024,01:32:05,1.377133434,103.7763824,Red Junglefowl
809,06/07/2024,01:06:15,1.3862887,103.7740542,Red Junglefowl
810,06/07/2024,01:15:00,1.386203033,103.7732006,Red Junglefowl
811,06/07/2024,01:47:18,1.385732778,103.7735359,Red Junglefowl
812,06/07/2024,01:04:16,1.385732778,103.7735359,Red Junglefowl
813,06/07/2024,01:03:01,1.385732778,103.7735359,Red Junglefowl
814,08/07/2024,03:02:22,1.424297045,103.8385905,Red Junglefowl
815,08/07/2024,02:58:38,1.424297045,103.8385905,Red Junglefowl
816,09/07/2024,01:43:49,1.424297045,103.8385905,Red Junglefowl
817,09/07/2024,01:43:44,1.424297045,103.8385905,Red Junglefowl
818,09/07/2024,08:35:24,1.3074866,103.8184092,Red Junglefowl
819,09/07/2024,10:00:47,1.313839696,103.8159135,Red Junglefowl
820,09/07/2024,10:41:37,1.424297045,103.8385905,Red Junglefowl
821,10/07/2024,09:00:47,1.463352691,103.837464,Red Junglefowl
822,10/07/2024,09:18:02,1.463104668,103.838333,Red Junglefowl
823,11/07/2024,01:59:37,1.424297045,103.8385905,Red Junglefowl
824,12/07/2024,01:25:14,1.424297045,103.8385905,Red Junglefowl
825,12/07/2024,01:14:53,1.2920082,103.8474315,Red Junglefowl
826,12/07/2024,10:34:11,1.303396223,103.9142955,Red Junglefowl
827,12/07/2024,23:36:19,1.306946881,103.7707048,Red Junglefowl
828,26/06/2024,10:05:23,1.293956602,103.8482079,Red Junglefowl
829,14/07/2024,10:02:51,1.279641667,103.8339889,Red Junglefowl
830,15/07/2024,10:34:14,1.306959972,103.7710266,Red Junglefowl
831,16/07/2024,01:13:14,1.424297045,103.8385905,Red Junglefowl
832,09/07/2024,07:17:56,1.299482883,103.8453403,Red Junglefowl
833,17/07/2024,06:43:43,1.281382229,103.8414709,Red Junglefowl
834,17/07/2024,10:58:47,1.287345963,103.8515235,Red Junglefowl
835,17/07/2024,06:48:58,1.282610972,103.837127,Red Junglefowl
836,18/07/2020,,1.267067803,103.8016257,Red Junglefowl
837,19/07/2024,10:33:47,1.304491667,103.8852194,Red Junglefowl
838,20/07/2024,05:14:22,1.370461111,103.8260083,Red Junglefowl
839,20/07/2024,06:04:20,1.3118053,103.8164965,Red Junglefowl
840,19/07/2024,05:16:58,1.307107101,103.7693912,Red Junglefowl
841,21/07/2024,07:20:26,1.286981945,103.8247631,Red Junglefowl
842,21/07/2024,02:23:00,1.286873679,103.8878329,Red Junglefowl
843,21/07/2024,03:42:08,1.341860918,103.8346383,Red Junglefowl
844,23/07/2024,01:32:22,1.424297045,103.8385905,Red Junglefowl
845,23/07/2024,00:51:51,1.424297045,103.8385905,Red Junglefowl
846,24/07/2024,02:04:19,1.424297045,103.8385905,Red Junglefowl
847,24/07/2024,02:03:34,1.424297045,103.8385905,Red Junglefowl
848,10/07/2024,08:27:00,1.323791667,103.7375694,Red Junglefowl
849,10/07/2024,,1.323791667,103.7375694,Red Junglefowl
850,20/01/2024,01:44:29,1.376481845,103.9516751,Red Junglefowl
851,20/01/2024,07:01:23,1.376102757,103.933648,Red Junglefowl
852,25/07/2024,08:30:52,1.345955556,103.7821944,Red Junglefowl
853,26/07/2024,06:16:51,1.424297045,103.8385905,Red Junglefowl
854,26/07/2024,01:37:57,1.399615478,103.90339,Red Junglefowl
855,27/07/2024,23:53:30,1.350201962,103.9513848,Red Junglefowl
856,27/07/2024,07:01:37,1.322192638,103.8749635,Red Junglefowl
857,27/07/2024,10:18:29,1.404624679,103.890277,Red Junglefowl
858,28/07/2024,02:16:46,1.459159415,103.8364857,Red Junglefowl
859,29/07/2024,10:36:35,1.424297045,103.8385905,Red Junglefowl
860,30/07/2024,00:26:43,1.424297045,103.8385905,Red Junglefowl
861,30/07/2024,10:32:00,1.349974373,103.9428138,Red Junglefowl
862,31/07/2024,01:50:49,1.306246336,103.769126,Red Junglefowl
863,31/07/2024,01:30:20,1.424297045,103.8385905,Red Junglefowl
864,31/07/2024,01:27:58,1.424297045,103.8385905,Red Junglefowl
865,02/08/2024,02:23:07,1.449256538,103.8198516,Red Junglefowl
866,03/08/2024,22:53:33,1.433511255,103.8351107,Red Junglefowl
867,03/08/2024,20:44:37,1.431005178,103.8427117,Red Junglefowl
868,31/07/2024,00:07:36,1.306548006,103.7691974,Red Junglefowl
869,03/08/2024,09:35:49,1.389306444,103.9872235,Red Junglefowl
870,27/07/2024,06:57:03,1.305485792,103.7730595,Red Junglefowl
871,04/08/2024,04:01:38,1.281036111,103.8314472,Red Junglefowl
872,05/08/2024,00:47:11,1.424297045,103.8385905,Red Junglefowl
873,07/08/2024,01:56:58,1.424297045,103.8385905,Red Junglefowl
874,07/08/2024,01:56:00,1.424297045,103.8385905,Red Junglefowl
875,07/08/2024,06:32:35,1.424297045,103.8385905,Red Junglefowl
876,08/08/2024,01:26:44,1.424297045,103.8385905,Red Junglefowl
877,08/08/2024,08:09:07,1.281135,103.84109,Red Junglefowl
878,09/08/2024,22:24:15,1.424407652,103.8438041,Red Junglefowl
879,09/08/2024,23:20:50,1.424112365,103.8433159,Red Junglefowl
880,09/08/2024,23:20:28,1.425547573,103.8418038,Red Junglefowl
881,10/08/2024,02:44:58,1.317328333,103.8167667,Red Junglefowl
882,11/08/2024,03:00:29,1.3969582,103.8190161,Red Junglefowl
883,11/08/2024,04:49:17,1.303135445,103.785109,Red Junglefowl
884,11/08/2024,10:52:45,1.3776705,103.9491202,Red Junglefowl
885,12/08/2024,08:24:37,1.424297045,103.8385905,Red Junglefowl
886,12/08/2024,09:09:16,1.426703918,103.8337049,Red Junglefowl
887,12/08/2024,09:44:36,1.424297045,103.8385905,Red Junglefowl
888,12/08/2024,08:24:37,1.424297045,103.8385905,Red Junglefowl
889,13/08/2024,01:25:21,1.424297045,103.8385905,Red Junglefowl
890,17/08/2024,22:51:47,1.43176032,103.84282,Red Junglefowl
891,16/08/2024,04:23:18,1.364075,103.8384667,Red Junglefowl
892,18/08/2024,03:55:26,1.363811361,103.8406223,Red Junglefowl
893,18/08/2024,04:41:05,1.36042804,103.8495705,Red Junglefowl
894,19/08/2024,01:56:16,1.424297045,103.8385905,Red Junglefowl
895,21/08/2024,01:47:12,1.424297045,103.8385905,Red Junglefowl
896,21/08/2024,01:44:39,1.424297045,103.8385905,Red Junglefowl
897,21/08/2024,01:44:35,1.424297045,103.8385905,Red Junglefowl
898,21/08/2024,03:55:42,1.281527778,103.8672472,Red Junglefowl
899,22/08/2024,00:49:12,1.424297045,103.8385905,Red Junglefowl
900,21/08/2024,00:35:04,1.362037582,103.8466318,Red Junglefowl
901,23/08/2024,02:19:56,1.426705258,103.8345374,Red Junglefowl
902,24/08/2024,04:00:11,1.321038889,103.8171222,Red Junglefowl
903,24/08/2024,04:04:23,1.321038889,103.8171222,Red Junglefowl
904,17/08/2024,05:40:45,1.358840955,103.9437455,Red Junglefowl
905,24/08/2024,10:30:07,1.291360214,103.7666534,Red Junglefowl
906,20/08/2024,08:42:26,1.321341862,103.8165398,Red Junglefowl
907,26/08/2024,08:40:03,1.424297045,103.8385905,Red Junglefowl
908,26/08/2024,08:35:24,1.424297045,103.8385905,Red Junglefowl
909,26/08/2024,01:52:23,1.322303514,103.8150414,Red Junglefowl
910,24/08/2024,10:07:16,1.317554582,103.8074387,Red Junglefowl
911,25/08/2024,,1.424201856,103.8425589,Red Junglefowl
912,28/08/2024,,1.425152405,103.837759,Red Junglefowl
913,28/08/2024,07:01:22,1.424297045,103.8385905,Red Junglefowl
914,28/08/2024,06:54:54,1.424297045,103.8385905,Red Junglefowl
915,30/08/2024,01:22:20,1.423727922,103.837403,Red Junglefowl
916,30/08/2024,01:20:28,1.423727922,103.837403,Red Junglefowl
917,30/08/2024,04:09:21,1.312705556,103.8154722,Red Junglefowl
918,30/08/2024,22:18:09,1.421841569,103.829068,Red Junglefowl
919,30/08/2024,22:18:31,1.426002067,103.8390217,Red Junglefowl
920,31/08/2024,00:01:24,1.277460694,103.8143692,Red Junglefowl
921,31/08/2024,00:00:51,1.277460694,103.8143692,Red Junglefowl
922,02/09/2024,00:53:05,1.424297045,103.8385905,Red Junglefowl
923,04/09/2024,07:28:30,1.276508972,103.842876,Red Junglefowl
924,04/09/2024,07:27:09,1.276809,103.842576,Red Junglefowl
925,24/08/2024,,1.425761078,103.8402857,Red Junglefowl
926,09/09/2024,02:48:06,1.424297045,103.8385905,Red Junglefowl
927,09/09/2024,02:48:03,1.424297045,103.8385905,Red Junglefowl
928,09/09/2024,02:45:32,1.424297045,103.8385905,Red Junglefowl
929,11/09/2024,05:16:23,1.423747027,103.8404225,Red Junglefowl
930,11/09/2024,05:00:00,1.311167576,103.8168542,Red Junglefowl
931,12/09/2024,23:40:03,1.425488918,103.842057,Red Junglefowl
932,15/09/2024,22:14:42,1.425090733,103.8387032,Red Junglefowl
933,17/09/2024,02:23:47,1.424297045,103.8385905,Red Junglefowl
934,17/09/2024,23:36:09,1.423493971,103.8425421,Red Junglefowl
935,17/09/2024,23:40:07,1.424874882,103.8414206,Red Junglefowl
936,17/09/2024,23:40:54,1.423817413,103.8427667,Red Junglefowl
937,17/09/2024,23:49:41,1.424628866,103.8428851,Red Junglefowl
938,17/09/2024,07:42:38,1.424297045,103.8385905,Red Junglefowl
939,18/09/2024,01:43:06,1.424297045,103.8385905,Red Junglefowl
940,18/09/2024,01:34:39,1.424297045,103.8385905,Red Junglefowl
941,18/09/2024,23:47:22,1.424145547,103.8433454,Red Junglefowl
942,18/09/2024,23:34:22,1.425172515,103.8422202,Red Junglefowl
943,20/09/2024,00:12:43,1.315005556,103.8158917,Red Junglefowl
944,20/09/2024,18:48:36,1.360884893,103.848385,Red Junglefowl
945,20/09/2024,02:01:09,1.2824412,103.8681263,Red Junglefowl
946,18/09/2024,04:15:47,1.424105326,103.8407024,Red Junglefowl
947,19/09/2024,07:01:49,1.286588095,103.8012746,Red Junglefowl
948,03/08/2024,09:48:49,1.3591918,103.8504743,Red Junglefowl
949,21/07/2024,06:29:48,1.3220423,103.8148804,Red Junglefowl
950,23/09/2024,06:09:06,1.424297045,103.8385905,Red Junglefowl
951,25/09/2024,01:03:45,1.3224675,103.815027,Red Junglefowl
952,26/09/2024,07:07:14,1.424297045,103.8385905,Red Junglefowl
953,26/09/2024,07:06:50,1.424297045,103.8385905,Red Junglefowl
954,27/09/2024,01:50:58,1.424297045,103.8385905,Red Junglefowl
955,27/09/2024,01:49:59,1.424297045,103.8385905,Red Junglefowl
956,27/09/2024,08:08:45,1.45992963,103.8363194,Red Junglefowl
957,27/09/2024,08:33:44,1.462750396,103.8363157,Red Junglefowl
958,27/09/2024,07:25:51,1.424297045,103.8385905,Red Junglefowl
959,25/09/2024,06:08:42,1.358387118,103.8495162,Red Junglefowl
960,28/09/2024,22:45:25,1.431824673,103.8428908,Red Junglefowl
961,28/09/2024,08:51:16,1.296048,103.848315,Red Junglefowl
962,24/09/2024,01:17:48,1.284063889,103.8300361,Red Junglefowl
963,29/09/2024,00:39:39,1.424074155,103.8430842,Red Junglefowl
964,29/09/2024,09:30:00,1.363408808,103.8435613,Red Junglefowl
965,30/09/2024,02:00:05,1.424297045,103.8385905,Red Junglefowl
966,30/09/2024,01:59:09,1.424297045,103.8385905,Red Junglefowl
967,30/09/2024,19:18:44,1.349081445,103.8502437,Red Junglefowl
968,30/09/2024,19:18:40,1.355987885,103.8552045,Red Junglefowl
969,02/10/2024,09:19:59,1.353264,103.832869,Red Junglefowl
970,03/10/2024,19:04:34,1.355262551,103.8539351,Red Junglefowl
971,04/10/2024,19:59:11,1.371836925,103.8502477,Red Junglefowl
972,04/10/2024,19:58:41,1.363534501,103.8417009,Red Junglefowl
973,04/10/2024,23:41:11,1.300588889,103.7905639,Red Junglefowl
974,06/10/2024,23:11:38,1.421530529,103.8413033,Red Junglefowl
975,07/10/2024,02:04:48,1.424297045,103.8385905,Red Junglefowl
976,07/10/2024,03:19:22,1.424297045,103.8385905,Red Junglefowl
977,07/10/2024,01:01:29,1.352073624,103.8198359,Red Junglefowl
978,08/10/2024,02:23:21,1.424297045,103.8385905,Red Junglefowl
979,08/10/2024,02:20:13,1.424297045,103.8385905,Red Junglefowl
980,09/10/2024,02:10:10,1.426634202,103.8382023,Red Junglefowl
981,09/10/2024,01:15:47,1.423727922,103.837403,Red Junglefowl
982,09/10/2024,01:12:59,1.424297045,103.8385905,Red Junglefowl
983,09/10/2024,06:55:14,1.424297045,103.8385905,Red Junglefowl
984,12/10/2024,20:44:55,1.411301699,103.8372866,Red Junglefowl
985,04/10/2024,05:31:53,1.361344,103.777547,Red Junglefowl
986,14/10/2024,07:20:51,1.424297045,103.8385905,Red Junglefowl
987,14/10/2024,07:19:50,1.424297045,103.8385905,Red Junglefowl
988,15/10/2024,03:00:07,1.424297045,103.8385905,Red Junglefowl
989,15/10/2024,02:59:02,1.424297045,103.8385905,Red Junglefowl
990,15/10/2024,02:54:03,1.424297045,103.8385905,Red Junglefowl
991,15/10/2024,08:50:56,1.424297045,103.8385905,Red Junglefowl
992,19/09/2024,,1.313839696,103.8159135,Red Junglefowl
993,18/10/2024,07:44:18,1.424297045,103.8385905,Red Junglefowl
994,19/10/2024,07:01:37,1.37649056,103.9516443,Red Junglefowl
995,19/10/2024,07:24:34,1.374167431,103.9526186,Red Junglefowl
996,19/10/2024,07:42:00,1.371828545,103.9512856,Red Junglefowl
997,14/06/2024,08:37:32,1.292850376,103.8097506,Red Junglefowl
998,21/10/2024,10:20:25,1.424297045,103.8385905,Red Junglefowl
999,21/10/2024,10:20:17,1.424297045,103.8385905,Red Junglefowl
1000,22/10/2024,01:13:00,1.424297045,103.8385905,Red Junglefowl
1001,22/10/2024,06:47:00,1.424297045,103.8385905,Red Junglefowl
1002,22/10/2024,03:57:49,1.281167371,103.8433065,Red Junglefowl
1003,23/10/2024,00:57:54,1.424297045,103.8385905,Red Junglefowl
1004,23/10/2024,00:57:50,1.424297045,103.8385905,Red Junglefowl
1005,23/10/2024,09:28:54,1.424297045,103.8385905,Red Junglefowl
1006,24/10/2024,02:29:40,1.426634202,103.8382023,Red Junglefowl
1007,24/10/2024,01:57:25,1.427927966,103.8399387,Red Junglefowl
1008,24/10/2024,01:30:13,1.424297045,103.8385905,Red Junglefowl
1009,17/10/2024,04:55:11,1.307022,103.8271124,Red Junglefowl
1010,17/10/2024,08:42:54,1.3151705,103.8160967,Red Junglefowl
1011,25/10/2024,05:01:02,1.422875578,103.8363643,Red Junglefowl
1012,25/10/2024,20:40:22,1.426320145,103.8386904,Red Junglefowl
1013,21/10/2024,02:11:00,1.385680156,103.7729431,Red Junglefowl
1014,07/10/2024,03:03:39,1.377133434,103.7763824,Red Junglefowl
1015,18/04/2024,02:37:09,1.385732778,103.7735359,Red Junglefowl
1016,26/10/2024,22:43:05,1.432149119,103.843671,Red Junglefowl
1017,17/10/2024,23:52:15,1.315230726,103.8165418,Red Junglefowl
1018,23/10/2024,07:43:59,1.289454317,103.8032256,Red Junglefowl
1019,28/10/2024,06:30:14,1.424297045,103.8385905,Red Junglefowl
1020,31/05/2019,05:32:27,1.311966665,103.8123029,Red Junglefowl
1021,29/10/2024,01:31:00,1.424297045,103.8385905,Red Junglefowl
1022,29/10/2024,01:26:59,1.424297045,103.8385905,Red Junglefowl
1023,29/10/2024,01:26:46,1.424297045,103.8385905,Red Junglefowl
1024,06/10/2024,03:28:59,1.297377,103.84643,Red Junglefowl
1025,30/10/2024,01:41:57,1.385732778,103.7735356,Red Junglefowl
1026,30/10/2024,06:21:51,1.424297045,103.8385905,Red Junglefowl
1027,30/10/2024,06:21:44,1.427927966,103.8399387,Red Junglefowl
1028,31/10/2024,02:32:58,1.397896694,103.9063415,Red Junglefowl
1029,02/11/2024,08:33:58,1.2826822,103.8656231,Red Junglefowl
1030,03/11/2024,15:27:03,1.369275478,103.8528455,Red Junglefowl
1031,05/11/2024,00:48:05,1.424297045,103.8385905,Red Junglefowl
1032,05/11/2024,02:39:32,1.424297045,103.8385905,Red Junglefowl
1033,05/11/2024,02:26:26,1.424297045,103.8385905,Red Junglefowl
1034,05/11/2024,02:22:42,1.431153994,103.844653,Red Junglefowl
1035,06/11/2024,05:06:30,1.279427778,103.8451833,Red Junglefowl
1036,07/11/2024,10:00:19,1.2820777,103.8669657,Red Junglefowl
1037,27/04/2024,02:38:29,1.276698918,103.8468189,Red Junglefowl
1038,11/11/2024,01:39:19,1.424297045,103.8385905,Red Junglefowl
1039,11/11/2024,02:25:19,1.424297045,103.8385905,Red Junglefowl
1040,11/11/2024,02:24:52,1.424297045,103.8385905,Red Junglefowl
1041,14/11/2024,10:41:16,1.327942714,103.8079226,Red Junglefowl
1042,18/11/2024,01:09:41,1.424297045,103.8385905,Red Junglefowl
1043,18/11/2024,02:31:45,1.426634202,103.8382023,Red Junglefowl
1044,24/04/2024,11:49:32,1.281568261,103.8636132,Red Junglefowl
1045,21/11/2024,01:46:42,1.426634202,103.8382023,Red Junglefowl
1046,21/11/2024,01:43:29,1.424297045,103.8385905,Red Junglefowl
1047,23/11/2024,06:53:22,1.346725,103.8349639,Red Junglefowl
1048,24/11/2024,01:13:41,1.317677261,103.8176981,Red Junglefowl
1049,28/07/2024,09:37:33,1.369114591,103.8454342,Red Junglefowl
1050,28/11/2024,07:19:47,1.424297045,103.8385905,Red Junglefowl
1051,29/11/2024,07:03:46,1.2820589,103.8437848,Red Junglefowl
1052,29/11/2024,02:28:19,1.280146375,103.8438607,Red Junglefowl
1053,29/11/2024,02:27:54,1.28032872,103.8438604,Red Junglefowl
1054,30/11/2024,07:39:56,1.372014235,103.825789,Red Junglefowl
1055,01/12/2024,23:40:01,1.268072222,103.8045417,Red Junglefowl
1056,18/11/2024,08:59:00,1.28290132,103.8631395,Red Junglefowl
1057,02/12/2024,02:21:21,1.426634202,103.8382023,Red Junglefowl
1058,03/12/2024,02:18:09,1.427927966,103.8399387,Red Junglefowl
1059,06/12/2024,02:06:23,1.426634202,103.8382023,Red Junglefowl
1060,06/12/2024,03:04:53,1.339223688,103.7267116,Red Junglefowl
1061,08/12/2024,01:53:43,1.349045916,103.7759988,Red Junglefowl
1062,10/12/2024,01:14:03,1.213546635,103.9710858,Red Junglefowl
1063,10/12/2024,10:32:34,1.424297045,103.8385905,Red Junglefowl
1064,10/12/2024,10:32:28,1.424297045,103.8385905,Red Junglefowl
1065,12/12/2024,07:23:15,1.361130245,103.8470375,Red Junglefowl
1066,12/12/2024,08:31:12,1.424297045,103.8385905,Red Junglefowl
1067,12/12/2024,08:25:59,1.424297045,103.8385905,Red Junglefowl
1068,12/12/2024,08:05:51,1.424297045,103.8385905,Red Junglefowl
1069,13/12/2024,09:07:50,1.424297045,103.8385905,Red Junglefowl
1070,19/12/2024,23:29:04,1.3778788,103.9548256,Red Junglefowl
1071,18/12/2024,07:34:54,1.281616667,103.8443417,Red Junglefowl
1072,21/12/2024,07:28:03,1.313839696,103.8159135,Red Junglefowl
1073,21/12/2024,07:27:13,1.313839696,103.8159135,Red Junglefowl
1074,21/12/2024,07:27:10,1.313839696,103.8159135,Red Junglefowl
1075,21/12/2024,08:52:05,1.313839696,103.8159135,Red Junglefowl
1076,28/01/2021,,1.321322757,103.815666,Red Junglefowl
1077,23/12/2024,01:45:42,1.424297045,103.8385905,Red Junglefowl
1078,23/12/2024,01:44:30,1.424297045,103.8385905,Red Junglefowl
1079,23/12/2024,01:44:28,1.424297045,103.8385905,Red Junglefowl
1080,25/12/2024,01:46:28,1.283144444,103.8659361,Red Junglefowl
1081,26/12/2024,07:05:52,1.426634202,103.8382023,Red Junglefowl
1082,26/12/2024,07:05:32,1.426634202,103.8382023,Red Junglefowl
1083,26/12/2024,07:04:58,1.426634202,103.8382023,Red Junglefowl
1084,26/12/2024,06:55:48,1.427927966,103.8399387,Red Junglefowl
1085,26/12/2024,06:34:13,1.426634202,103.8382023,Red Junglefowl
1086,26/12/2024,06:34:54,1.424297045,103.8385905,Red Junglefowl
1087,27/12/2024,07:02:35,1.427927966,103.8399387,Red Junglefowl
1088,27/12/2024,07:02:22,1.427927966,103.8399387,Red Junglefowl
1089,27/12/2024,06:34:42,1.427927966,103.8399387,Red Junglefowl
1090,28/12/2024,09:15:47,1.341285742,103.778041,Red Junglefowl
1091,28/12/2024,09:15:41,1.341285742,103.778041,Red Junglefowl
1092,28/12/2024,09:15:39,1.341285742,103.778041,Red Junglefowl
1093,01/01/2025,07:08:26,1.367237915,103.7528417,Red Junglefowl
1094,02/01/2025,01:25:58,1.424297045,103.8385905,Red Junglefowl
1095,02/01/2025,09:19:35,1.424297045,103.8385905,Red Junglefowl
1096,02/01/2025,09:19:30,1.424297045,103.8385905,Red Junglefowl
1097,03/01/2025,07:17:55,1.426634202,103.8382023,Red Junglefowl
1098,03/01/2025,07:17:44,1.426634202,103.8382023,Red Junglefowl
1099,03/01/2025,06:34:16,1.427927966,103.8399387,Red Junglefowl
1100,05/01/2025,,1.30464011,103.8851872,Red Junglefowl
1101,06/01/2025,07:20:29,1.427927966,103.8399387,Red Junglefowl
1102,08/01/2025,06:50:30,1.426634202,103.8382023,Red Junglefowl
1103,08/01/2025,06:50:23,1.426634202,103.8382023,Red Junglefowl
1104,09/01/2025,01:25:11,1.426634202,103.8382023,Red Junglefowl
1105,09/01/2025,01:24:19,1.426634202,103.8382023,Red Junglefowl
1106,09/01/2025,10:13:04,1.424297045,103.8385905,Red Junglefowl
1107,14/01/2025,23:07:51,1.291826129,103.8476621,Red Junglefowl
1108,03/01/2025,06:23:17,1.292146972,103.848011,Red Junglefowl
1109,16/01/2025,03:54:55,1.321941667,103.8153833,Red Junglefowl
1110,16/01/2025,04:16:46,1.320477778,103.8160194,Red Junglefowl
1111,17/01/2025,03:25:38,1.424297045,103.8385905,Red Junglefowl
1112,17/01/2025,03:17:15,1.424297045,103.8385905,Red Junglefowl
1113,18/01/2025,03:15:20,1.377957304,103.9485058,Red Junglefowl
1114,20/01/2025,01:14:40,1.424297045,103.8385905,Red Junglefowl
1115,21/01/2025,01:18:40,1.424297045,103.8385905,Red Junglefowl
1116,22/01/2025,03:20:52,1.3036266,103.7915315,Red Junglefowl
1117,22/01/2025,05:02:31,1.42290876,103.8405613,Red Junglefowl
1118,23/01/2025,02:17:05,1.424297045,103.8385905,Red Junglefowl
1119,23/01/2025,02:17:02,1.424297045,103.8385905,Red Junglefowl
1120,24/01/2025,08:44:31,1.424297045,103.8385905,Red Junglefowl
1121,24/01/2025,08:44:23,1.424297045,103.8385905,Red Junglefowl
1122,25/01/2025,06:40:16,1.437056693,103.7799561,Red Junglefowl
1123,31/12/2024,19:30:44,1.424078177,103.8381734,Red Junglefowl
1124,18/01/2025,04:19:44,1.360438944,103.8458176,Red Junglefowl
1125,26/01/2021,03:38:31,1.32146253,103.8172556,Red Junglefowl
1126,25/01/2025,22:24:52,1.424550435,103.8378315,Red Junglefowl
1127,25/01/2025,21:08:19,1.428044271,103.839989,Red Junglefowl
1128,29/01/2025,06:57:44,1.3038,103.8386056,Red Junglefowl
1129,02/02/2025,03:06:16,1.348542135,103.7641991,Red Junglefowl
1130,02/02/2025,03:58:18,1.348542135,103.7641991,Red Junglefowl
1131,04/02/2025,02:21:55,1.427927966,103.8399387,Red Junglefowl
1132,04/02/2025,03:31:23,1.263770161,103.8053214,Red Junglefowl
1133,06/02/2025,07:23:04,1.427927966,103.8399387,Red Junglefowl
1134,07/02/2025,09:17:48,1.448020856,103.8742953,Red Junglefowl
1135,18/01/2025,06:00:54,1.358935141,103.7697386,Red Junglefowl
1136,10/02/2025,21:29:00,1.417396837,103.8411554,Red Junglefowl
1137,09/02/2025,02:40:00,1.336020991,103.9324376,Red Junglefowl
1138,11/02/2025,06:05:32,1.424297045,103.8385905,Red Junglefowl
1139,11/02/2025,08:48:39,1.424297045,103.8385905,Red Junglefowl
1140,12/02/2025,01:33:01,1.427927966,103.8399387,Red Junglefowl
1141,12/02/2025,01:29:22,1.427927966,103.8399387,Red Junglefowl
1142,12/02/2025,01:10:27,1.427927966,103.8399387,Red Junglefowl
1143,12/02/2025,07:00:16,1.427927966,103.8399387,Red Junglefowl
1144,13/02/2025,02:33:42,1.427927966,103.8399387,Red Junglefowl
1145,14/02/2025,05:18:55,1.282602999,103.8631311,Red Junglefowl
1146,14/02/2025,00:53:48,1.282975062,103.8645607,Red Junglefowl
1147,15/02/2025,03:41:08,1.341860918,103.8346383,Red Junglefowl
1148,15/02/2025,03:53:10,1.341860918,103.8346383,Red Junglefowl
1149,15/02/2025,01:25:46,1.31494347,103.816638,Red Junglefowl
1150,15/02/2025,01:15:27,1.311410253,103.8149003,Red Junglefowl
1151,15/02/2025,23:48:55,1.315765015,103.8162005,Red Junglefowl
1152,15/02/2025,02:01:18,1.314976654,103.8164489,Red Junglefowl
1153,28/01/2024,02:55:20,1.266509369,103.8020649,Red Junglefowl
1154,16/02/2025,23:40:14,1.293878837,103.8479451,Red Junglefowl
1155,19/02/2025,05:33:21,1.311519524,103.8161036,Red Junglefowl
1156,16/02/2025,12:30:33,1.358831905,103.8551371,Red Junglefowl
1157,19/02/2025,08:55:32,1.426634202,103.8382023,Red Junglefowl
1158,19/02/2025,08:55:16,1.426634202,103.8382023,Red Junglefowl
1159,19/02/2025,08:54:44,1.426634202,103.8382023,Red Junglefowl
1160,19/02/2025,12:45:04,1.352079322,103.950335,Red Junglefowl
1161,20/02/2025,18:56:19,1.360821543,103.8559391,Red Junglefowl
1162,22/02/2025,21:10:35,1.424829299,103.8414816,Red Junglefowl
1163,17/02/2025,08:37:50,1.323766269,103.8905171,Red Junglefowl
1164,26/02/2025,08:24:31,1.424297045,103.8385905,Red Junglefowl
